txn_id,sender,receiver,amount,timestamp,sender_label,receiver_label
4debabfb088d4d79bdeed955d554f940,ACC_de53d3a3,ACC_8c336a84,105.41,2026-01-19T09:58:58.685547,0,0
5803a9a6e5a34dda824533dec3e82dc6,ACC_de53d3a3,ACC_6111bb21,648.7,2026-01-29T05:37:22.254164,0,0
1727a3de482846b0ad7dcf2e36fa075d,ACC_de53d3a3,ACC_8c336a84,843.57,2026-01-24T03:57:37.911517,0,0
de03260c737f42d4ac76bf0391816de3,ACC_de53d3a3,ACC_b621b6f1,990.56,2026-01-05T15:02:20.738339,0,0
c778e98684e74a1fbe42188e9f2b7701,ACC_de53d3a3,ACC_c57fb331,251.72,2026-01-11T19:42:14.991272,0,0
b1d938da4694472e8b743b1e529dc304,ACC_de53d3a3,ACC_f5a4594e,20571.24,2026-01-11T19:08:26.153123,0,0
b6462bc304484f5ab3876bc14527a3ca,ACC_de53d3a3,ACC_b621b6f1,191.67,2026-01-17T17:01:45.203517,0,0
ccb265bc6aac4679bca9da04161f9c8e,ACC_de53d3a3,ACC_6111bb21,189.07,2026-01-03T19:00:22.563112,0,0
1ae737ad50fd44299c6db9e260f82f84,ACC_de53d3a3,ACC_6111bb21,340.51,2026-01-22T17:53:15.243738,0,0
0e84068952394125972dbbc79131919e,ACC_24922054,ACC_edcf6873,339.31,2026-01-02T21:33:08.453518,0,0
b1682725064c470087427bbe85c709a2,ACC_24922054,ACC_89bc392c,136.91,2026-01-11T20:00:35.772654,0,0
f682cd5985f0494e8d9570203e60a810,ACC_24922054,ACC_edcf6873,652.76,2026-01-14T17:39:37.352492,0,0
29ae2a51b40048c59087f1320644c2da,ACC_24922054,ACC_edcf6873,2107.01,2026-01-19T14:32:18.150971,0,0
6cd0be25a56e47d1bc5702bd5c776d96,ACC_24922054,ACC_aaac05eb,338.82,2026-01-20T12:44:47.536886,0,0
a6dbf79bc33546448bb01d480fd0b50a,ACC_24922054,ACC_1c3978fe,314.72,2026-01-29T22:29:37.423062,0,0
4f6f9cc554424342b8c1cb2e3f977f67,ACC_24922054,ACC_aaac05eb,1283.18,2026-01-18T06:37:59.097972,0,0
efff04f03c314145ad593099f34ec24b,ACC_24922054,ACC_edcf6873,114.42,2026-01-11T22:48:40.272928,0,0
d499d8fefceb4fc78c1a9a4afbe4a5b4,ACC_24922054,ACC_1c3978fe,56.71,2026-01-25T22:31:22.448177,0,0
e7208a7e4cfd4b9197b95337428951d6,ACC_2f2e6ded,ACC_e1f13c5f,273.72,2026-01-08T13:55:50.927341,0,0
f49e04563da546b8a38e4fe51ef3b05c,ACC_2f2e6ded,ACC_ebce28da,1136.3,2026-01-30T17:18:15.992621,0,0
47b1d8443754456fba9e10c72039ffcd,ACC_2f2e6ded,ACC_e1f13c5f,1437.49,2026-01-27T02:08:10.613849,0,0
581b7ad76f254f919641e49122c634e1,ACC_2f2e6ded,ACC_e1f13c5f,1449.12,2026-01-27T20:45:39.927815,0,0
e46ac371e44b4f7298b56229ce80a658,ACC_2f2e6ded,ACC_ebce28da,183.44,2026-01-05T23:45:49.374582,0,0
4b47457609b1480ab5feb53622f76697,ACC_2f2e6ded,ACC_ebce28da,1345.23,2026-01-30T00:06:14.458210,0,0
df468604b19b4419b5202d4a7a80b401,ACC_2f2e6ded,ACC_e1f13c5f,589.59,2026-01-08T18:17:29.856086,0,0
fb7b7a9ada984a228e83577b06387660,ACC_2f2e6ded,ACC_ebce28da,292.84,2026-01-18T15:47:05.167352,0,0
53cd95fe801140f9b375c00710816879,ACC_2f2e6ded,ACC_ebce28da,272.23,2026-01-14T15:50:22.190505,0,0
76df504fa6794fa2bb85ce63ce6556c4,ACC_2f2e6ded,ACC_ebce28da,498.5,2026-01-22T15:50:08.300981,0,0
f9f524e01bde44c1b6be9969409c5193,ACC_2f2e6ded,ACC_e1f13c5f,109.38,2026-01-04T10:51:41.011283,0,0
57ff7af3803440ffa15a32fba040b9c1,ACC_2f2e6ded,ACC_e1f13c5f,956.86,2026-01-30T12:24:30.019765,0,0
79a69d107ed84598b3e1cdb79be1c631,ACC_2f2e6ded,ACC_ebce28da,759.84,2026-01-13T18:59:09.442347,0,0
de14bec500a74a4ebc8bda935ea4e424,ACC_2f2e6ded,ACC_e1f13c5f,544.72,2026-01-20T05:08:41.248303,0,0
d6b5c3898f374524afb561a8d1f3fb4a,ACC_2f2e6ded,ACC_e1f13c5f,571.55,2026-01-01T03:12:14.512301,0,0
5570c8d46bda45adacfd4b733a57ed41,ACC_0b5fe37f,ACC_1c673e7c,2017.2,2026-01-11T23:22:15.532237,0,0
4c9e3c508901427ea2d933d29679cc78,ACC_0b5fe37f,ACC_1c673e7c,758.81,2026-01-18T21:49:08.389502,0,0
87dadab9a4cf45518b41f436d69d684a,ACC_0b5fe37f,ACC_83130caa,239.54,2026-01-14T17:39:34.639370,0,0
b1e146c687104d9e961997157cd3545a,ACC_0b5fe37f,ACC_1c673e7c,1099.92,2026-01-19T10:25:43.864728,0,0
d2ee8cbdcd114aa6a22f12d543bd890c,ACC_0b5fe37f,ACC_1c673e7c,436.64,2026-01-04T12:12:11.559092,0,0
84738c8531a4487890e153b4bc6b4219,ACC_0b5fe37f,ACC_948f9419,686.72,2026-01-05T03:15:52.037802,0,0
b4f9ce654775469db8c1aaeba91be210,ACC_0b5fe37f,ACC_948f9419,633.06,2026-01-28T13:47:45.303484,0,0
a26f298ef8d845a9a671241d499e8c72,ACC_0b5fe37f,ACC_1c673e7c,651.53,2026-01-10T10:29:51.398001,0,0
d28455107abb4f92bc39643852d75b90,ACC_0b5fe37f,ACC_948f9419,643.68,2026-01-12T12:26:23.303850,0,0
a2ccd7c27a514fc996fb075e901bc4f3,ACC_0b5fe37f,ACC_83130caa,647.18,2026-01-13T11:15:14.088230,0,0
ffdfae4e36484371a134249903aed4f1,ACC_0b5fe37f,ACC_948f9419,1252.17,2026-01-09T05:53:38.764165,0,0
fe3b38386c064364afa55d0e64991757,ACC_0b5fe37f,ACC_83130caa,2015.91,2026-01-24T04:14:03.478117,0,0
e131ab3366ac40908f8ad0e3c908c6cf,ACC_0b5fe37f,ACC_948f9419,183.54,2026-01-02T05:57:34.473724,0,0
c3c7c93525654a4a83556d425d3ac4c2,ACC_0b5fe37f,ACC_83130caa,287.16,2026-01-23T01:54:42.704266,0,0
feb35d2cb2744fb18df03fb2c4585af8,ACC_d72aa39a,ACC_7af7a232,1752.28,2026-01-30T19:38:58.317754,0,0
cc9a5cdde9c0461a91b12a3e0429caad,ACC_d72aa39a,ACC_1fd96c04,2468.28,2026-01-26T19:57:18.220732,0,0
63d4174d12314748bfc84f190c7b603d,ACC_d72aa39a,ACC_fe32ccc2,341.82,2026-01-07T04:45:58.148836,0,0
ba61577666054801a75b8a2b705eba77,ACC_d72aa39a,ACC_1fd96c04,860.08,2026-01-18T21:44:15.121813,0,0
e7c77ab3f1df4e01b2102748154e8c8e,ACC_d72aa39a,ACC_1fd96c04,1088.53,2026-01-09T00:29:13.227793,0,0
e030a79185bc46c8b47fada4b4437aa3,ACC_d72aa39a,ACC_fe32ccc2,934.46,2026-01-29T21:11:45.011024,0,0
41d02869ee1a46a6a59be6439c7c63f7,ACC_d72aa39a,ACC_7af7a232,150.21,2026-01-25T20:30:24.832595,0,0
2b881992460a4083a5c20a6bb98eef49,ACC_d72aa39a,ACC_fe32ccc2,125.22,2026-01-19T20:01:30.831459,0,0
fcd292c5ed204cd08d1c097a8f6aa338,ACC_d72aa39a,ACC_7af7a232,4502.3,2026-01-03T19:01:41.680238,0,0
c70cea88edc741f0910f78b1f7d7630f,ACC_d72aa39a,ACC_fe32ccc2,10123.66,2026-01-14T15:22:51.122401,0,0
f6054cc0325948549407209811c3a470,ACC_9b58f481,ACC_12abc13b,537.95,2026-01-11T17:55:13.314452,0,0
21264e08a96e4fb9b7df311eb582b3db,ACC_9b58f481,ACC_12abc13b,2004.02,2026-01-10T16:27:46.467737,0,0
0bc221ea5aab4ba0adfa99d8bd0550d4,ACC_9b58f481,ACC_2f2e6ded,905.2,2026-01-15T13:26:35.847190,0,0
35aad88937a64ba298897cc8d9c23f39,ACC_9b58f481,ACC_2f2e6ded,2503.84,2026-01-01T11:43:21.265350,0,0
e9c7b5487d1548f1a08310c5ce8e0c39,ACC_9b58f481,ACC_dad6671e,129.04,2026-01-04T22:58:38.722499,0,0
2cbe43842a3746a0b15199e20a519217,ACC_9b58f481,ACC_2f2e6ded,1849.28,2026-01-20T15:18:12.003774,0,0
de1f4ada425e416d91e7218c08349dd9,ACC_9b58f481,ACC_2f2e6ded,1486.0,2026-01-02T13:17:12.616926,0,0
2f2c2fa9e2564e359e9225729645dfa1,ACC_9b58f481,ACC_2f2e6ded,1432.44,2026-01-03T17:39:48.293266,0,0
3a178d6df53844638a313f962543cfb9,ACC_9b58f481,ACC_12abc13b,30177.98,2026-01-04T23:32:37.860968,0,0
b4d28306c7f4484881e18c21e235ebf9,ACC_9b58f481,ACC_dad6671e,604.86,2026-01-11T07:22:24.196888,0,0
f7e3f745999f45a9bbb4b807dc1f4d99,ACC_9b58f481,ACC_12abc13b,570.45,2026-01-03T02:59:46.967598,0,0
09cb144eb83742779285d7fcc26455ac,ACC_9b58f481,ACC_8c75fd18,1194.26,2026-01-12T00:38:39.899502,0,0
f4c9b22796834ffd978e62d01dcdee1d,ACC_9b58f481,ACC_2f2e6ded,4449.39,2026-01-04T23:51:55.031235,0,0
1c5651a34ee74704b8f9c76a82eafa65,ACC_9b58f481,ACC_dad6671e,35107.6,2026-01-19T07:25:47.468198,0,0
1cf54c2621c148b9abd32d6710486807,ACC_af059c26,ACC_2e935b49,4342.72,2026-01-14T06:30:58.989586,0,0
d026dcab63034dbdb46fee3cf77dd086,ACC_af059c26,ACC_a225d971,853.61,2026-01-29T21:32:20.657754,0,0
2ee0855cb92840ddb9ef9be4dbe6070a,ACC_af059c26,ACC_1441e8f2,196.86,2026-01-08T10:40:48.934466,0,0
fc446819a1bd4fedb4fec2fbb2b47861,ACC_af059c26,ACC_2e935b49,1533.16,2026-01-21T17:08:33.986438,0,0
3df24ea969234bea805617f077fb511e,ACC_af059c26,ACC_2e935b49,183.91,2026-01-06T15:49:31.788305,0,0
35127d506eb74d6c86caf2a4f8ca2a5b,ACC_af059c26,ACC_1441e8f2,3115.72,2026-01-04T09:10:31.573469,0,0
1d6adb2a43904cbcaa6cd9fedb17fdaf,ACC_3908b681,ACC_f213a2e3,800.2,2026-01-21T11:43:05.791014,0,0
8391e37163f74e45a11e28b353ffada1,ACC_3908b681,ACC_39df2e88,243.34,2026-01-02T04:40:31.226141,0,0
e21811a7f0484b3cbc941ff3fdfe93e2,ACC_3908b681,ACC_ef7012c2,520.45,2026-01-22T09:05:34.565254,0,0
4c7685f0871146cc96ea485c825b9a9c,ACC_3ccaa9a9,ACC_0b92fe6f,382.53,2026-01-16T08:08:21.777981,0,0
f773d115d7034a218a8fb485d5a64230,ACC_3ccaa9a9,ACC_c0b1decd,58535.86,2026-01-05T15:52:17.524139,0,0
26ab2691b07745a4bb8881623397225d,ACC_3ccaa9a9,ACC_e102c2b6,2676.54,2026-01-21T10:21:36.334766,0,0
7d181b749ae04d9dae64b25f365ea98c,ACC_3ccaa9a9,ACC_df9d461a,66.5,2026-01-08T03:49:08.110173,0,0
f0f83dafa68b44dd91dd64f0d8af0ac0,ACC_3ccaa9a9,ACC_c0b1decd,7914.13,2026-01-14T00:49:41.461667,0,0
5a91443a209f44a4ae4a3a311f219e41,ACC_3ccaa9a9,ACC_5a2570bd,924.19,2026-01-01T09:07:07.606282,0,0
0c581b363e04408aab1d4359194115a2,ACC_3ccaa9a9,ACC_c0b1decd,42985.48,2026-01-05T21:57:34.179385,0,0
a87bdcf36dc543b2a074e40900d857ef,ACC_3ccaa9a9,ACC_e102c2b6,3784.17,2026-01-06T00:12:47.977267,0,0
873734e0713e4831bb5f13dbd1f399e7,ACC_3ccaa9a9,ACC_c0b1decd,45737.25,2026-01-27T04:53:28.466189,0,0
f696e240c6984e4aba6649d97d6b3bae,ACC_3ccaa9a9,ACC_df9d461a,437.96,2026-01-22T08:52:21.859336,0,0
6a975d0c492340c4b82efb3b2188a2f1,ACC_3ccaa9a9,ACC_0b92fe6f,656.22,2026-01-02T15:54:58.175304,0,0
48fff34bccf141d4aafe11d228077faa,ACC_97dbe9bd,ACC_55288844,257.6,2026-01-02T07:42:26.255625,0,0
1c397674ab82459894f47203ea59ffeb,ACC_97dbe9bd,ACC_274e7a46,614.92,2026-01-05T12:03:39.460081,0,0
ecef80fdaae94d68955b34082f5da4ad,ACC_97dbe9bd,ACC_274e7a46,542.42,2026-01-13T11:42:17.103315,0,0
8407d9cd4fd4465c8644141f1c4950ce,ACC_97dbe9bd,ACC_55288844,2453.47,2026-01-04T13:58:07.209717,0,0
475018e54ee14bef8c42b58f36ec81d8,ACC_97dbe9bd,ACC_55288844,166.91,2026-01-09T11:15:39.408649,0,0
f427ff9a2581413697172716f65123a0,ACC_97dbe9bd,ACC_e5314776,729.1,2026-01-07T00:28:59.629750,0,0
a4047be0d7c6401296b76d6ffcd666b9,ACC_97dbe9bd,ACC_a22015ff,1144.4,2026-01-12T01:09:25.242988,0,0
04d9fc621ff648f28b7cf6a193aa3938,ACC_97dbe9bd,ACC_82a5bdf1,3901.3,2026-01-17T09:31:21.556844,0,0
7eccea96b8ca4fa3a3b9dfaf25e471a0,ACC_97dbe9bd,ACC_d93a2b11,808.98,2026-01-21T19:17:30.409902,0,0
ad11cca91e504ea0aac94a9f2eb23a11,ACC_97dbe9bd,ACC_274e7a46,5972.24,2026-01-04T02:50:35.858159,0,0
92ea1731285c4b8f9004c37c07805d06,ACC_97dbe9bd,ACC_a22015ff,19.22,2026-01-30T04:14:33.539627,0,0
5f4229e4e4254cdebdf827f9f18ffa3b,ACC_97dbe9bd,ACC_d93a2b11,2749.57,2026-01-22T00:36:35.189939,0,0
ca6e2494ff344152b9f8a5b874f7d2a7,ACC_94a19671,ACC_a6b041c2,981.1,2026-01-18T18:09:53.818568,0,0
ee3d4242dd504e2cab21aa050b90085b,ACC_94a19671,ACC_a6b041c2,365.55,2026-01-25T00:35:17.202623,0,0
5278d1bbaba34c51b2826a429f63e29a,ACC_94a19671,ACC_72023713,435.81,2026-01-07T01:57:11.127316,0,0
13733bf521b9459e8aae12f670dd5a47,ACC_94a19671,ACC_a6b041c2,226.25,2026-01-13T04:41:20.534549,0,0
a44bd4590c4447f2b131bd248c88d2f7,ACC_94a19671,ACC_72023713,322.11,2026-01-08T22:48:20.546563,0,0
da3ced6a11e446f5a196bc2c129461f4,ACC_94a19671,ACC_a6b041c2,1420.0,2026-01-22T03:23:14.851839,0,0
395debea631b491d93e03743c0095c9d,ACC_94a19671,ACC_a6b041c2,1364.09,2026-01-22T08:01:59.976355,0,0
c9cb00b17a8f43a4bfb41efcf1b3fa6a,ACC_94a19671,ACC_72023713,220.61,2026-01-25T14:27:52.284185,0,0
0b041dfa65df44c5a40d4d2a1981f059,ACC_94a19671,ACC_ca7b69c5,26050.36,2026-01-14T13:35:05.431088,0,0
dbec3af67331440499bad43941aaaa35,ACC_94a19671,ACC_ca7b69c5,1236.15,2026-01-06T22:39:20.827188,0,0
7d7342ce9ed345428ab03de7e5fa8fbf,ACC_94a19671,ACC_5d8d1112,1247.75,2026-01-18T11:16:23.293265,0,0
e7475341ea37471ca0aea0655f1a232d,ACC_94a19671,ACC_72023713,153.75,2026-01-25T06:41:42.140434,0,0
6ce69d643fd047228d1a10d8f43ee7f7,ACC_a797acb4,ACC_8ad88ce5,9984.08,2026-01-29T06:26:31.473375,0,0
534d7cf30be54742b6c2e8951f288e5f,ACC_a797acb4,ACC_35c25020,1354.01,2026-01-12T20:23:56.599871,0,0
3b6825e8625c4d6c9b877c1e1112482c,ACC_a797acb4,ACC_35c25020,547.45,2026-01-28T05:58:44.527540,0,0
38749ec5586d4bcf9af8a6a404823a6b,ACC_a797acb4,ACC_8ad88ce5,18951.71,2026-01-27T12:03:54.486732,0,0
0e32bca2adb54140bc486aa914f9e16c,ACC_a797acb4,ACC_35c25020,1174.9,2026-01-15T23:12:07.053111,0,0
87b18e6713a44d1e95d3888915517254,ACC_a797acb4,ACC_8ad88ce5,6475.81,2026-01-09T09:26:19.359442,0,0
e0262463c5834a7192901c1f65299751,ACC_a797acb4,ACC_35c25020,2223.23,2026-01-08T11:23:10.981314,0,0
7fdf6d8f86c04d5986adf1cd2727d0f0,ACC_a797acb4,ACC_35c25020,1414.64,2026-01-17T08:03:10.153240,0,0
9a8181cac9494764ae07d1b1d241efbd,ACC_a797acb4,ACC_8ad88ce5,22609.94,2026-01-17T23:16:07.690204,0,0
8d778be57eb44541b3a04ecf338b65dd,ACC_a797acb4,ACC_8ad88ce5,25137.73,2026-01-06T09:28:02.744625,0,0
98173c239411477091a4f8f26f5bf820,ACC_a797acb4,ACC_8ad88ce5,37035.63,2026-01-01T21:05:54.569711,0,0
5a992e4aebc44a898fa66dea97eb2a54,ACC_a797acb4,ACC_8ad88ce5,6339.7,2026-01-30T17:54:09.190332,0,0
aba3b019bde5468ba36c9a5b6be77e27,ACC_a797acb4,ACC_8ad88ce5,46710.0,2026-01-30T23:42:58.095735,0,0
6316e587374d499285bcfe31b3d19cc3,ACC_a797acb4,ACC_35c25020,959.96,2026-01-25T11:43:31.138890,0,0
f941c6a51b8f4c5484d4813c2f8782bc,ACC_a797acb4,ACC_35c25020,4066.42,2026-01-30T11:31:06.735885,0,0
7e58e7a6f70242b6ac3898919caa0211,ACC_5826fb85,ACC_816ceeb1,36773.61,2026-01-25T04:28:16.904132,0,0
99ec9854e2534d9bab8449d7cb5e33d8,ACC_5826fb85,ACC_5e66da2d,3863.85,2026-01-17T21:26:18.245120,0,0
5db68477e8394cd6a7480b8adab3baf1,ACC_5826fb85,ACC_816ceeb1,50691.72,2026-01-25T07:29:19.814790,0,0
908087015e81429daba85675c28f8aaf,ACC_5826fb85,ACC_40ed6156,98.35,2026-01-01T14:20:53.349791,0,0
00dd99d797e74595a59901b8c0205f51,ACC_5826fb85,ACC_40ed6156,55320.08,2026-01-07T01:03:15.681649,0,0
a10f988e54d144159cde0dc3bd00d188,ACC_e496be70,ACC_4b9be868,11419.59,2026-01-22T03:22:52.917770,0,0
a44669912dbd4e1f971914402cf4bb97,ACC_e496be70,ACC_c1efcd15,2348.0,2026-01-29T06:11:04.969309,0,0
2ea7231972884134be26235105c6e25d,ACC_e496be70,ACC_4b9be868,439.7,2026-01-30T06:37:10.860223,0,0
59a13dc84acb4cfeb9b65c4ad29697db,ACC_e496be70,ACC_4839c88e,906.79,2026-01-30T01:29:41.587296,0,0
caccc64c56ea4c76b13721b008aef16e,ACC_e496be70,ACC_4839c88e,900.81,2026-01-20T23:10:58.087279,0,0
6743fb99e7f7432c8c02e994178c0824,ACC_e496be70,ACC_c1efcd15,1174.98,2026-01-06T07:56:59.883784,0,0
b182eddaae894b64953ba62fb1504c5a,ACC_e496be70,ACC_c1efcd15,2357.16,2026-01-30T19:53:01.874379,0,0
4cb4b6310b484efea207f3271c49ac0e,ACC_e496be70,ACC_4839c88e,37336.15,2026-01-28T15:08:51.056956,0,0
2dfcde52ab7f4b869c7b33e4987c6072,ACC_e496be70,ACC_4839c88e,3929.12,2026-01-05T05:15:47.610241,0,0
bc22bb46713f4cd2ada54fee634cfd03,ACC_e496be70,ACC_4839c88e,22768.18,2026-01-10T14:03:12.416334,0,0
9bd682dc368c45618bc8c524f294f655,ACC_e496be70,ACC_4839c88e,5460.82,2026-01-14T09:34:24.789181,0,0
8e73909700c74ab3b00b3e95a50bf5bc,ACC_e496be70,ACC_4b9be868,1107.9,2026-01-24T14:39:15.855787,0,0
34c42e5a259b497287f9a34bc3411252,ACC_e496be70,ACC_4839c88e,24998.41,2026-01-22T23:27:39.009741,0,0
0ab3d671a2464e04a4eb884f1cef5d24,ACC_e496be70,ACC_c1efcd15,652.56,2026-01-17T09:08:14.124223,0,0
bb637fcee23f4a7dab465c0a56043537,ACC_e496be70,ACC_c1efcd15,2151.47,2026-01-23T17:56:07.264905,0,0
3d735c43fe0640dc8beef4bcee9299f2,ACC_443711db,ACC_929bd76b,19809.79,2026-01-10T13:28:34.225424,0,0
e42b0234c00543f9baa9c0d501f5fffd,ACC_443711db,ACC_929bd76b,7229.42,2026-01-06T02:28:32.686568,0,0
51331f4d84d24f4695230c0fca4d8b88,ACC_443711db,ACC_a2718eb2,2295.53,2026-01-30T13:23:55.651566,0,0
a2ff8610d5e048f7b9f6f1f35cb4bd88,ACC_443711db,ACC_a2718eb2,473.36,2026-01-19T05:16:07.285697,0,0
54412312dbc44e82a69dee6e64cb842e,ACC_443711db,ACC_a2718eb2,281.17,2026-01-06T16:47:19.195669,0,0
930bfa8d631c43839b728395e8ef3984,ACC_443711db,ACC_4caac860,3253.77,2026-01-20T19:37:49.737912,0,0
54c49c4ba8504a00912a9fee08312370,ACC_443711db,ACC_a2718eb2,109.49,2026-01-26T04:41:42.876560,0,0
da1d2a53beb148f7bf6fdfa28b5899a4,ACC_443711db,ACC_929bd76b,6106.78,2026-01-01T02:44:49.963063,0,0
61dd4b626c1244549f015eab5138245e,ACC_443711db,ACC_929bd76b,19789.32,2026-01-20T20:39:16.425818,0,0
e61a5cba98c549f68f8ae4383445dd77,ACC_443711db,ACC_4caac860,278.16,2026-01-20T03:29:50.188321,0,0
6f2109144c7d48eaabe88c7676738f49,ACC_443711db,ACC_929bd76b,29993.53,2026-01-04T11:09:59.130339,0,0
2c10dd5d165a4267ac8ac8e6c85891b8,ACC_443711db,ACC_a2718eb2,1671.82,2026-01-20T06:08:37.663544,0,0
1b163a065e3045078fdb5f086c305f97,ACC_443711db,ACC_a2718eb2,1898.32,2026-01-14T08:57:29.501899,0,0
2d2a47a94f1945d185e132e2b63403a9,ACC_443711db,ACC_a2718eb2,55.07,2026-01-17T22:15:27.155874,0,0
3021decf59484379b15ddcf7e498e253,ACC_443711db,ACC_929bd76b,45877.4,2026-01-21T00:34:38.246077,0,0
29f39fd4cd3948888bee337639f279bf,ACC_fe9c6564,ACC_ef2a8be5,939.01,2026-01-26T05:22:26.255387,0,0
588c12d74a524723a387fe5b5c54cc81,ACC_fe9c6564,ACC_ef2a8be5,783.05,2026-01-09T23:10:24.666547,0,0
984c4105bf9b48f599c86e8d35e75cc8,ACC_fe9c6564,ACC_ef2a8be5,1391.86,2026-01-28T00:19:39.519334,0,0
676f809b2d1e4a2db5bf1b83d322310d,ACC_fe9c6564,ACC_8dba9744,1133.92,2026-01-30T12:44:41.830726,0,0
f5bf78bd9b644909a9cc9093fd6783cb,ACC_fe9c6564,ACC_8dba9744,218.73,2026-01-30T15:33:41.594985,0,0
f6688c82bc854787b7f40fb7e91de83e,ACC_fe9c6564,ACC_ef2a8be5,1273.34,2026-01-18T20:26:03.520834,0,0
0cf72af984e7432a920fac2054c35e9a,ACC_fe9c6564,ACC_ef2a8be5,483.7,2026-01-10T18:48:40.679518,0,0
7e5f59dd99e34e528f6d6964cf878ad7,ACC_fe9c6564,ACC_ef2a8be5,1530.94,2026-01-24T10:48:49.233119,0,0
